order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD264406,ID0311908633,2019-03-20,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('iStream', 2), ('pearTV', 1)]",13090,2682.9799999999996,-37.8036633,144.9626737,0,15772.98,Autumn,True,1.6998,alcon 6 good reliable and exit my expectations. thank you to the vendor,1.0
ORD253559,ID2190483590,2019-05-30,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",5545,-692.1000000000004,-37.81036829999999,144.9613031,10,4298.4,Autumn,True,1.1682,2nd gen stole my heart i love this phone. got it at a great price and it shipped fast.,1.0
ORD044539,ID0575554313,2019-09-18,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1)]",5695,13749.61,-37.826037899999996,144.9837062,5,19159.86,Spring,False,1.4952,"i highly recommend!! i give this a five star rating, hands down! the phone is in excellent condition. i can go days without charging the phone because the battery is great!!! this is an amazing value and great quality!!!",1.0
ORD033128,ID0591317307,2019-10-16,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2)]",13305,-3739.4399999999996,-37.825098600000004,144.95690290000005,15,7569.81,Spring,False,1.327,i like it i like it,1.0
ORD095430,ID0746912571,2019-08-20,Nickolson,"[('iAssist Line', 2), ('pearTV', 1)]",23010,-10945.6,-37.824320799999995,144.98308899999995,10,9763.4,Winter,True,1.3503,the fact that she can help me find my phone when i am at home alone is worth the price of this device,1.0
ORD487985,ID6167265879,2019-07-04,Nickolson,"[('Alcon 10', 2), ('pearTV', 1)]",17305,6608.639999999999,-37.8134705,144.9657344,5,23048.39,Winter,False,0.6619,locked to at&t phone was locked to at&t when i was trying to use verizon. good waste of time and money.,0.0
ORD444138,ID2950388058,2019-03-03,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('pearTV', 1)]",28530,-17579.57,-37.8195356,144.96165159999995,10,8097.43,Autumn,True,0.7025,five stars i love this phone...,1.0
ORD299676,ID5301568573,2019-09-19,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('iStream', 1)]",13420,-552.6200000000008,-37.80877570000001,144.94207759999995,25,9512.38,Spring,True,0.6172,bought 2 of them great phone. great price,1.0
ORD423826,ID2658978828,2019-05-18,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Universe Note', 2)]",10425,-107.79000000000087,-37.8132571,145.0145371,15,8753.46,Autumn,False,1.7361,"love it great phone. battery lasts all day, camera is good, touch scheen is responsive and sharp. good compatibility with t-mobile. fingerprint scanner works well. i wish it was water proof. great value for the cost.",1.0
ORD124688,ID6167191162,2019-07-25,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",5975,-2566.57,-37.8156175,144.9657244,10,2810.93,Winter,True,0.4723,great phone i have been using the phone for 2 months and i really like it. finding a screen protector was difficult because of the curved screen. the little gain on the curved screen i could have lived without. other than that it's all good!,1.0
ORD015096,ID0591317276,2019-03-02,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",18580,-8201.23,-37.8254774,144.95698969999995,25,5733.77,Autumn,True,1.3442,"good phone good phone. had one before and liked it. i set it on top of my car and drove away, and lost it. had to have another.",1.0
ORD076254,ID2975544032,2019-12-02,Bakers,"[('Candle Inferno', 2), ('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",15540,-3120.7199999999993,-37.81168529999999,144.9913913,15,10088.28,Summer,True,0.3866,"great quality, memory starved this one is really slow, though really well built. hoping that performance improves with the incoming android oreo update.",1.0
ORD205524,ID0247012068,2019-10-25,Nickolson,"[('iStream', 2), ('pearTV', 1)]",6585,109.02000000000044,-37.810922,144.9682307,15,5706.27,Spring,True,0.862,not happy! screen goes black and phone keeps restarting!,0.0
ORD067143,ID0368139907,2019-08-16,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1)]",5180,-453.7399999999998,-37.807049799999994,144.96530149999995,5,4467.26,Winter,False,1.3384,three stars husbands phone but he likes it,1.0
ORD163468,ID0554206049,2019-08-30,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",10905,1553.4400000000005,-37.8006466,144.9357718,15,10822.69,Winter,True,1.6672,five stars very good!!,1.0
ORD241885,ID6245731085,2019-09-29,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2), ('Universe Note', 1), ('iStream', 2)]",7015,7644.57,-37.8107586,144.9776785,0,14659.57,Spring,True,1.1277,"one star kept restarting, i returned and got refunded.",0.0
ORD287183,ID2190483587,2019-10-31,Nickolson,"[('Alcon 10', 2), ('pearTV', 1)]",12730,11585.009999999998,-37.810231200000004,144.96140269999995,0,24315.01,Spring,True,1.1749,"awesome phone at an amazing price the color is something special, great performance at daily use and games. good camera, nothing to complain about.",1.0
ORD292769,ID0246076367,2019-10-09,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2)]",6745,3357.99,-37.8155142,144.9738261,25,8416.74,Spring,True,0.5089,really a nice item ..works wonderfully ..for the cost it's a bargain,1.0
ORD375457,ID0248260958,2019-01-01,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2)]",8125,11091.189999999999,-37.7993304,144.95971809999998,10,18403.69,Summer,True,1.8557,slowest phone ever. period. you get what you pay for. this is the slowest phone i have ever seen. it was a waste of money and i do not recommend this phone to anyone.,0.0
ORD446511,ID0702452622,2019-07-02,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1), ('pearTV', 1)]",2525,14290.830000000002,-37.8037581,144.94340219999995,5,16689.58,Winter,True,1.0435,"great great phone. may be a little behind as far as generations go, but it still functions above average. the battery leaves more to be desired, but all the useful features really balance out the negatives.",1.0
ORD410112,ID0259616697,2019-06-02,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('iStream', 2), ('pearTV', 1)]",6545,4919.67,-37.8153761,144.9553213,15,10482.92,Winter,True,0.7856,everything good. had it for 4 months. everything good.,1.0
ORD406440,ID0844489849,2019-12-08,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('iStream', 1)]",21040,-15595.61,-37.8205844,144.94844609999996,0,5444.39,Summer,False,0.8889,"works well, looks great! fast shipping. unit connected to verizon easily. (3g) current customer, for years. will request a 4g sim card from verizon. (free they say)",1.0
ORD330758,ID1367607237,2019-04-23,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('iStream', 1)]",24765,,-37.80029520000001,144.9706506,10,,Autumn,False,2.0394,excelent revive! the best in the category! perfect for the price!!,1.0
ORD295744,ID1224856500,2019-01-08,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",25715,-11979.62,-37.8134231,144.9412206,10,11163.88,Summer,True,0.521,"freezes then powers down i charged this completely upon getting it out of the box. as soon as my son turned it on, battery went down to 81%, then immed powered down. it still continues to do this, it freezes then powers down. guess that's what i get for chancing a refurbished phone. have to send it back now & try to find a diff phone for him.😒",0.0
ORD225659,ID0030385741,2019-04-07,Bakers,"[('Alcon 10', 1), ('Universe Note', 1), ('pearTV', 2)]",730,20716.13,-37.8261732,145.002466,15,21336.63,Autumn,True,1.9098,"phone missing opened the box,had everything but the phone was missing",0.0
ORD429886,ID0708721952,2019-10-13,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Universe Note', 2)]",10315,,-37.807828799999996,144.95775749999999,0,,Spring,True,1.0837,performance i am impressed with the performance of this smartphone,1.0
ORD186398,ID0259160131,2019-06-16,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('pearTV', 2)]",15260,3768.9399999999987,-37.8218555,144.9603868,10,17502.94,Winter,False,0.8838,fruad!!!! says it's new. came with no charger or other equipment. upon further review we opened the phone to find nothing but a metal bar acting as a weight. deep fruad going on here!!!!,0.0
ORD072437,ID1217532774,2019-07-07,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('iStream', 1)]",10520,11030.05,-37.818086,144.94862969999997,10,20498.05,Winter,True,0.618,phone look great that's phone look amazing look like new and i love it,1.0
ORD287147,ID2190478934,2019-08-25,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2)]",4910,2755.34,-37.815235200000004,144.9635467,10,7174.34,Winter,False,0.647,"best buy fantastic, smooth and buttery fast phone!!!!",1.0
ORD070445,ID1847879568,2019-12-23,Bakers,"[('Lucent 330S', 2), ('Universe Note', 2)]",18390,-6690.689999999999,-37.8129073,145.0130137,25,7101.81,Summer,False,1.597,five stars great!!!,1.0
ORD404145,ID0634775008,2019-01-20,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('iStream', 2)]",11390,10094.560000000001,-37.812067299999995,144.9381956,10,20345.56,Summer,True,0.7833,"battery damage the barrery is bad, or i don't know. the charge not during.",0.0
ORD031984,ID0475511480,2019-01-09,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Toshika 750', 2), ('Universe Note', 1)]",6770,7661.4,-37.8012256,144.9531925,25,12738.9,Summer,False,1.3834,perfect phone this phone is absolutely the best.,1.0
ORD156378,ID2716423452,2019-10-01,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",12960,-7288.75,-37.8136961,144.9461109,0,5671.25,Spring,True,0.1416,thunder is fun to have but does not offer all i thought it would. difficult to get answers to simple questions,0.0
ORD297943,ID0844462100,2019-08-28,Thompson,"[('Alcon 10', 2), ('Universe Note', 2)]",25250,-271.6899999999987,-37.8210187,144.94735380000003,25,18665.81,Winter,False,0.9293,five stars very clear and great volume for someone with hearing loss,1.0
ORD026006,ID4520380442,2019-11-16,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iStream', 1)]",23445,-12734.01,-37.8200095,144.9614139,5,9538.74,Spring,False,0.7327,my wife loved this as her christmas present this was exactly what the seller told me it was. my wife loved this as her christmas present. it is compatible with straight talk. very happy!,1.0
ORD330628,ID0495761841,2019-03-29,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",26540,-11285.779999999999,-37.80236970000001,144.9810229,25,8619.22,Autumn,True,1.5108,broken alcon received and speaker did not work received a broken phone,0.0
ORD039712,ID2950822815,2019-11-15,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Universe Note', 1)]",21500,,-37.8196878,144.9616544,10,,Spring,False,0.705,s10e haven't had this phone but a short time but i have fallen in love lol,1.0
ORD403829,ID1713460710,2019-12-30,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 1), ('pearTV', 2)]",5180,15670.46,-37.809416799999994,144.97222140000005,15,20073.46,Summer,False,1.0483,"worth the price i paid the phone looks and works like a new one.( had for 2 months now. ) came with a white olivia charger ( black phone ) and the packaging was a plain card board box, but yeah, $500 less than a new one.",1.0
ORD222944,ID0767587073,2019-07-05,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",11410,779.4899999999998,-37.8091936,144.97306569999995,15,10477.99,Winter,False,1.0912,scammer scammer. it does not work at all. and it is damaged a lot. the only thing you can see is icloud login page which is the first one. that’s all. nothing works. and they deducted the cost to refund even thought it is because their fault.,0.0
ORD166227,ID0708721417,2019-03-08,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",730,10031.51,-37.8075807,144.9577981,5,10725.01,Autumn,False,1.1008,four stars so far so good,1.0
ORD055266,ID0227315895,2019-10-24,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1), ('Universe Note', 1)]",8435,580.71,-37.80370429999999,144.9865844,15,7750.46,Spring,True,1.0339,turned off my alcon i upgraded to this phone from an alcon 4. it was a solid purchase and gave me a lot of the upgrades i had been looking for in a phone. not regretting stepping from the pear faithful one bit.,1.0
ORD208363,ID0711761697,2019-07-24,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Toshika 750', 1)]",14275,-4464.03,-37.8148646,144.9449605,15,7669.72,Winter,False,0.3064,"five stars fast, great",1.0
ORD049050,ID0775942584,2019-10-05,Thompson,"[('Olivia x460', 2), ('iStream', 2)]",13625,-8048.280000000001,-37.8054164,144.9615204,25,2170.47,Spring,True,1.506,"this is my second inferno, i'm upgrading from the 2nd generation 7"" model. love the screen resolution. movies and videos are sharp and no pixelating. the camera is a bonus my first version did not have. all together this was a great buy for under $100 on sale. thank you best buy.",1.0
ORD365493,ID4733727874,2019-07-21,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('pearTV', 1)]",13325,-1723.2999999999993,-37.80437620000001,144.949041,25,8270.45,Winter,False,0.9397,great phone awesome,1.0
ORD498363,ID5290706354,2019-02-09,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('pearTV', 1)]",16540,-4244.4,-37.8081541,144.9761699,5,11468.6,Summer,False,1.2999,"absolutely love the phone absolutely love the phone, but the charger that was sent to me was not the charger that actually came with the phone originally. i got a charger that works but isn't the cord that goes with this phone and does the fast charge.",1.0
ORD289662,ID1560149576,2019-11-18,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",9695,-2571.88,-37.8159777,144.93830060000005,5,6638.37,Spring,False,0.8543,i have used roku & mi tv box. this inferno tv stick is very similar. easy to use.,1.0
ORD211242,ID0269335444,2019-08-12,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2)]",20040,-14350.48,-37.811102500000004,144.9781866,5,4687.52,Winter,False,1.128,outrageous price! i can buy 2 alcon 6 pluses for $1400! outrageous! lower the price!,0.0
ORD056508,ID2291073960,2019-03-10,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2)]",11405,,-37.808463399999994,144.9679881,0,,Autumn,True,1.1362,"wonderful phone! i had the note ii and this phone has been a great update to an old favorite. brighter screen, faster processor and more pen functionality. if you like big phones this is the phone for you.",1.0
ORD481905,ID0581717966,2019-01-02,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1)]",11295,-5096.71,-37.8054867,144.9351555,10,5068.79,Summer,False,1.3182,great sound,1.0
ORD307360,ID0355818836,2019-07-21,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1), ('iStream', 1)]",13050,-5457.189999999999,-37.81013770000001,144.9965834,25,4330.31,Winter,False,0.1199,five stars i love it its working and meets my expectation just as described in recommend it,1.0
ORD160694,ID0581740413,2019-03-16,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('Universe Note', 2)]",13530,-119.02000000000044,-37.804810700000004,144.9281335,10,12057.98,Autumn,True,1.8813,vendor's supplied charging cable a dud love the phone and many others have already reviewed the note 5. ino terrific shape. but the vendor's supplied charging cable and plug do not work.,1.0
ORD016703,ID5002595066,2019-03-29,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",4470,18617.22,-37.8116985,144.9528899,0,23087.22,Autumn,True,0.5233,just as described works perfectly,1.0
ORD239324,ID0316414093,2019-07-04,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('pearTV', 2)]",13850,3533.3600000000006,-37.8089016,144.9602386,0,17383.36,Winter,True,1.232,great addition to our breakfast room kitchen.  tunes and information instantly available.  slowly learning more features.,1.0
ORD309309,ID3146808068,2019-02-02,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1), ('pearTV', 1)]",8630,15016.36,-37.8145936,144.9902397,25,21488.86,Summer,True,0.6743,"solid phone very durable, great for my work phone. i cant have a camera phone at work, the camera on this was easy for me to pop out and fill with jb weld. good sound quality. texting takes a little getting used to, but overall great phone for the price!",1.0
ORD237622,ID0634784116,2019-09-13,Thompson,"[('Alcon 10', 1), ('Toshika 750', 1), ('iStream', 1)]",38330,-23588.36,-37.8135914,144.9375989,5,12825.14,Spring,False,0.8391,great for the price! it's a great phone for the price. had it for 2 days but then i dropped it and the screen doesn't work any more it's just black and the touch doesn't work. 🤨screen is in perfect conditions .,1.0
ORD338783,ID1899270748,2019-08-19,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",10715,-166.61000000000058,-37.8011167,144.9609366,15,8941.14,Winter,True,1.7727,"we are still in the discovery phase, but so far we are enjoying the smart home features we have installed.",1.0
ORD063778,ID0777906391,2019-10-08,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2), ('iStream', 2)]",21860,-15792.73,-37.8012643,144.95677680000003,0,6067.27,Spring,True,1.5303,"cannot really be a xp- nearly useless. knockoff? this is much worse phone than the first xp i bought 20yrs ago. no predictive text- seriously? dropped calls, terrible call quality. nice looking and conceptually a good idea, but this is not xp quality at all. i firmly believe this is a knock off product. not a real xp.",0.0
ORD041129,ID0591400647,2019-05-18,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",22840,-3543.0699999999997,-37.8197642,144.96162869999995,15,15870.93,Autumn,True,0.7087,"love this phone was afraid when i first picked this phone. it was no made for the us market. but what a surprise. i love this phone. looooong battery life. quick loading apps, decent browser. works great in north carolina! always gets a signal. a fantastic price for a great choice",1.0
ORD362075,ID3215192361,2019-07-06,Thompson,"[('Toshika 750', 2), ('Universe Note', 2)]",13445,2169.0699999999997,-37.8097809,144.9481965,0,15614.07,Winter,True,0.3369,"great battery life great storage for the price this phone works very well, great storage, great battery life, just slow and laggy after a few months",1.0
ORD254386,ID0091971005,2019-09-14,Thompson,"[('Thunder line', 2), ('iAssist Line', 1)]",30385,-17791.12,-37.8172224,144.9490057,25,4997.63,Spring,False,0.5343,"product not as promised the product was defective, battery damaged and lcd screen not responding after couple of weeks took it to pear store and there is no solution but to get a new phone.",0.0
ORD342306,ID0534016292,2019-07-16,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 2)]",23080,-17848.42,-37.819249400000004,144.9985932,0,5231.58,Winter,False,1.0716,didn't get the correct phone purchased this phone for an upcoming vacation. recieved a olivia s9 plus instead. super annoying :(,0.0
ORD057488,ID0362879491,2019-09-24,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",2330,6512.780000000001,-37.799351,144.9478679,25,8260.28,Spring,False,1.4847,... will not replace it at all it was a nice phone but it over heated and that was this phone burnt up sent it back to lucentrola and they will not replace it at all it was a nice phone but it over heated and that was that,1.0
ORD479877,ID0598156578,2019-08-27,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('Universe Note', 1), ('iStream', 1)]",6585,1304.8500000000004,-37.81863900000001,144.9678869,25,6243.6,Winter,True,0.1464,"nice phone our son has worked at a cell phone store so he knows phones and says this is a good one. my only problem was fedex dropping it by our side door, didn't ring bell and when my husband went to step out he almost fell because of the box being right where you step down.",1.0
ORD272873,ID0711333474,2019-10-12,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 1)]",7360,-189.8699999999999,-37.8062318,144.9561075,15,6066.13,Spring,True,1.0705,"love this phone looks great, works awesome. amazing value for the price.",1.0
ORD476910,ID6167278763,2019-04-16,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2), ('iAssist Line', 2), ('iStream', 1)]",14995,-1861.1800000000003,-37.81500070000001,144.952358,15,10884.57,Autumn,False,0.5324,llegó en perfectas condiciones excelente producto,1.0
ORD306473,ID1224804750,2019-01-05,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Thunder line', 2), ('iStream', 2)]",8990,-2075.9700000000003,-37.814165,144.93884640000005,5,6464.53,Summer,False,0.7419,don’t recommend any phone from digico phone doesn’t work it was a waste of money. it only worked for a few days then started to reboot every minute i reset the phone to factory settings thinking it would fix issue but it didn’t. called lucent said they can’t do anything because phone is not from the us,0.0
ORD460837,ID3168663483,2019-03-03,Bakers,"[('Olivia x460', 1), ('Universe Note', 2)]",21700,-10102.66,-37.8111789,144.9990511,25,6172.34,Autumn,True,0.3608,"it works great with t-mobile and at&t and cricket it works great with t-mobile and at&t and cricket, battery can last me whole day or up to 7 or 8 pm.",1.0
ORD454922,ID5957906915,2019-05-23,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",15450,-10916.630000000001,-37.8041039,144.9738665,15,2215.87,Autumn,False,1.6572,love my droid lasted longer than the others,1.0
ORD193170,ID0628177517,2019-12-24,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('iAssist Line', 1), ('iStream', 1)]",14435,-6908.700000000001,-37.8120017,144.9478347,10,6082.8,Summer,False,0.1006,works like any other one!,1.0
ORD008491,ID0777806540,2019-05-29,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1)]",24710,-18096.23,-37.8031078,144.95557580000005,0,6613.77,Autumn,False,1.3014,"five stars it great, good for elderly people. i like it and good for the people that don't like smartphone.",1.0
ORD214837,ID0387908963,2019-11-10,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Universe Note', 1)]",4405,14215.84,-37.8215079,144.9636112,15,17960.09,Spring,False,0.6148,good tracfone phone no complaints. better battery life than the s5. works with tracfone...just needed a new sim card.,1.0
ORD312704,ID5402876166,2019-08-06,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 1)]",19700,5140.68,-37.82005570000001,144.9768385,0,24840.68,Winter,True,0.6611,like a new one been using for a week~no scratch、long standby mode、with charger、without earpods. beyond my expectation. big recommendation,1.0
ORD370429,ID0579512336,2019-08-16,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 1)]",15540,7677.73,-37.8140547,144.9481931,25,19332.73,Winter,False,0.1828,batería recibí este teléfono funcionó bien 5 días y luego empezó a tirar error en la batería hasta que dejó de cargar . ahora tengo que llevarlo a servicio técnico porque no carga .,0.0
ORD372486,ID1479930094,2019-10-03,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",25800,-18930.28,-37.8209742,144.9550739,15,2999.72,Spring,False,1.1616,one star i wanted an at&t and got a t-mobile,0.0
ORD214591,ID0356092328,2019-07-01,Bakers,"[('Candle Inferno', 1), ('iStream', 2)]",5585,-4305.46,-37.8189277,144.998659,10,721.04,Winter,True,1.0389,was told the motherboard was bad phone had battery issues from the start but we just put up with it. finally took it in to get a battery and it was diagnosed to have a bad motherboard - possibly stolen. this is 3 weeks after end of the return window closed - so a hard lesson learned about pursuing minor issues when buying.,0.0
ORD176460,ID1715985894,2019-10-24,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",16940,-11858.02,-37.8230989,144.9622591,10,3387.98,Spring,False,0.8139,happy with phone present for my granddaughter.,1.0
ORD385297,ID2383211224,2019-01-15,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 1), ('iAssist Line', 2)]",2755,6894.950000000001,-37.813514,144.96563730000003,10,9374.45,Summer,True,0.6621,works perfectly,1.0
ORD287971,ID0634784134,2019-06-17,Thompson,"[('Alcon 10', 1), ('pearTV', 1)]",10490,4368.76,-37.8144586,144.93750930000004,10,13809.76,Winter,True,0.8639,it works great and sounds good!,1.0
ORD256253,ID0355817603,2019-06-23,Bakers,"[('Lucent 330S', 2), ('iStream', 1), ('pearTV', 1)]",2610,5424.91,-37.7994507,144.99412009999998,15,7643.41,Winter,True,1.1779,mal producto producto defectuoso no me ayudaron solucionandolo,0.0
ORD033744,ID6167191733,2019-11-26,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 1), ('iStream', 2)]",37420,-25457.07,-37.8156092,144.96653469999995,5,10091.93,Spring,True,0.4252,good product cute and practical,1.0
ORD075359,ID0598347145,2019-11-21,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 2)]",17070,-12073.17,-37.81402429999999,144.96335530000005,0,4996.83,Spring,True,0.7455,if you dont mind trouble shooting a new phone stay away from this phone. it began to malfunction within a couple of days. text messages go astray and so does the time on the clock. a little search online brought up a lot of people experiencing this same and similar problem since 2016,0.0
ORD116428,ID4716795598,2019-07-01,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 2), ('pearTV', 1)]",14670,3227.3899999999994,-37.8186803,144.9531871,15,15696.89,Winter,False,0.8583,perfect perfect,1.0
ORD092600,ID0710048745,2019-05-18,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('iStream', 2)]",10930,453.6200000000008,-37.8132035,144.9500289,15,9744.12,Autumn,False,0.2669,really great price and great phone i love this phone,1.0
ORD017586,ID3419354762,2019-11-07,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",10015,-3166.25,-37.8093928,144.9723086,0,6848.75,Spring,False,1.0527,the android 8.0 it’s good,1.0
ORD199298,ID2792456569,2019-03-28,Bakers,"[('Thunder line', 1), ('Toshika 750', 1), ('iStream', 1), ('pearTV', 1)]",11400,1627.9799999999996,-37.8002994,144.9776731,0,13027.98,Autumn,True,1.8842,terrible so i haven't had this phone for over a month and it won't come back on already! i want my money back....,0.0
ORD488364,ID2174963243,2019-12-14,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('pearTV', 2)]",17240,6901.950000000001,-37.8169506,144.95317230000003,15,21555.95,Summer,True,0.7175,five stars very good product,1.0
ORD479364,ID0575434480,2019-02-11,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",7770,14988.8,-37.818514799999996,144.98291830000005,5,22370.3,Summer,True,1.1755,great phone best deal great phone,1.0
ORD405883,ID3098154914,2019-05-16,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('Universe Note', 2)]",30480,-11108.79,-37.823507299999996,144.9398909,25,11751.21,Autumn,False,1.3612,four stars these are always good phones. battery life is great. i have two of them.,1.0
ORD250787,ID0711331514,2019-06-16,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2)]",17590,9015.82,-37.8072412,144.9574337,0,26605.82,Winter,False,1.0939,five stars so far so good. my wife loves it.,1.0
ORD249434,ID0356093798,2019-12-18,Bakers,"[('Alcon 10', 2), ('Universe Note', 1), ('iStream', 1)]",2480,19101.74,-37.8204525,144.99883930000001,0,21581.74,Summer,True,1.2064,two stars phone doesn't keep charge it get hot when your using it,0.0
ORD266874,ID0709978061,2019-02-28,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 2)]",2750,1898.29,-37.8148583,144.9360023,25,3960.79,Summer,False,1.0031,five stars no issues to talk about . thank you !,1.0
ORD043881,ID0128982298,2019-05-19,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2)]",11410,78.3799999999992,-37.8172561,144.96217019999997,25,8635.88,Autumn,True,0.6659,i love my choice best budget smartphone on the market,1.0
ORD141721,ID1888086800,2019-01-10,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",10425,-9121.76,-37.7999733,144.96254009999996,5,781.99,Summer,True,1.9622,counterfeit fake,0.0
ORD476761,ID0579392143,2019-02-20,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('iAssist Line', 2), ('iStream', 2)]",11580,-2609.8,-37.822300399999996,144.9557533,15,7233.2,Summer,False,1.2815,one star my charge port stopped working after 20days so now i have to charge wireless,0.0
ORD148933,ID0628177784,2019-09-12,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('pearTV', 2)]",16070,-1633.0200000000004,-37.812325200000004,144.9480564,5,13633.48,Spring,False,0.0951,five stars awesome phone!,1.0
ORD375384,ID3555802212,2019-11-06,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Universe Note', 1)]",9810,3729.1000000000004,-37.805884000000006,144.9366626,5,13048.6,Spring,True,1.1869,excellent product it's an excellent phone the battery is great i loved the fingerprint the battery life is amazing so far but i didn't received the charger headphones and it has a little crack i was thinking on return the product.,1.0
